,link,name,username,text,date,retweeted,No_of_likes,No-of_retweets
2885,https://twitter.com/arrywhumy6/status/1690663970623950848#m,Ojo Omowumi,@arrywhumy6,"Nice film, I'm proud of our culture and heritage 🥂🥂. Keep on promoting us @femiadebayo370 #JagunJagunMovie","Aug 13, 2023 · 9:57 AM UTC",False,0,0
2886,https://twitter.com/properilorinboy/status/1690663559682809856#m,Abd’ Mujeeb Adio,@properilorinboy,Kudos to Nigeria Jumong... This boy too try ✌️🤣.  @realfemiadebayo add to this boy money 🤣 #JagunJagunMovie Jagun Jagun @netflix @NetflixNaija,"Aug 13, 2023 · 9:56 AM UTC",False,4,1
2887,https://twitter.com/Athena2ndprince/status/1690662970232045568#m,optimistic🌟💙,@Athena2ndprince,I want to see more of our john wick in this movie but agemo is just too mean😒😒 @realfemiadebayo #JagunJagunMovie,"Aug 13, 2023 · 9:53 AM UTC",False,0,0
2888,https://twitter.com/IkuemonisanBab3/status/1690662856105025536#m,DI'MAJOR OF LAGOS💥💥💥📚🎥🎬💵💵💵,@IkuemonisanBab3,"I just saw @realfemiadebayo @NetflixNaija #JagunJagunMovie . It's no mere film. It's a pungent political satire. A strong headed, fearless, political-juggernaut. Forget the epic setting, #JagunJagunMovie is a crystal mirror into the many years of mal-adventure of the Nigerian..","Aug 13, 2023 · 9:53 AM UTC",False,1,1
2889,https://twitter.com/LilatOriyomi/status/1690662757165608960#m,LILAT ORIYOMI🌺,@LilatOriyomi,Happy Sunday   #JagunJagunMovie still showing on Netflix ✌️,"Aug 13, 2023 · 9:53 AM UTC",False,13,4
2890,https://twitter.com/baqreshine/status/1690662469822201856#m,BAQRE,@baqreshine,Please who is that voice behind the narration in Jagun Jagun ☺️😍  Totally love it #JagunJagunMovie,"Aug 13, 2023 · 9:51 AM UTC",False,0,0
2891,https://twitter.com/RICHIEBANKZ90/status/1690662453988777984#m,OMO OBA of CALABAR,@RICHIEBANKZ90,I have a personal relationship I’m trying to build stronger with God  Nothing concern church inside that relationship   Humanity first   #BBNaija #mufc #JagunJagunMovie,"Aug 13, 2023 · 9:51 AM UTC",False,2,0
2892,https://twitter.com/iamfadaka1/status/1690662448586493952#m,iamfadaka,@iamfadaka1,*10 minutes draw n handicap*  *2.3odds*  Code: BE9FB1AA7  Let’s play  #BBNaija #JagunJagunMovie #Crimea #NavarreteValdez,"Aug 13, 2023 · 9:51 AM UTC",False,2,0
2893,https://twitter.com/iamfadaka1/status/1690662228180029441#m,iamfadaka,@iamfadaka1,*first half under 2.5*  *1.9odds*  Code: 6A6E9A95  Let’s play  #JagunJagunMovie #DontSkipJaeminDay #ajaher #BBNaija #Crimea,"Aug 13, 2023 · 9:51 AM UTC",False,1,0
2894,https://twitter.com/_dottt_/status/1690662054837841920#m,Dottt,@_dottt_,"The best thing about the jagun jagun movie is the attention to details, too elite. #JagunJagunMovie","Aug 13, 2023 · 9:50 AM UTC",False,3,0
2895,https://twitter.com/iamfadaka1/status/1690661984738463744#m,iamfadaka,@iamfadaka1,*happy sunday* First red card of the season!   *2.6odd*  Code: D6D3CEEF  Use your house rent!!  #JagunJagunMovie #BBNaija #Crimea,"Aug 13, 2023 · 9:50 AM UTC",False,1,0
2896,https://twitter.com/OlalekanOkewole/status/1690661934213824512#m,Olamilekan🍥,@OlalekanOkewole,"It won't worth the hype for people who don't enjoy epic. Not everybody enjoys epic, actually. I've seen #JagunJagunmovie like 4 times already and that's me. That's bcoz I enjoy epic and efforts in craftiness. Everyone can't be me.","Aug 13, 2023 · 9:49 AM UTC",False,18,0
2897,https://twitter.com/Summary_kdp/status/1690661750914367488#m,Ebenezer,@Summary_kdp,What it feels like when a NUCLEAR BOMB explodes.  Rejected Peter Obi Twitter FBI church Mason Greenwood Corolla Pastor Adeboye Chelsea and Liverpool Asiwaju Obasanjo #EcowasIntervention #JagunJagunMovie,"Aug 13, 2023 · 9:49 AM UTC",False,15,15
2898,https://twitter.com/shoutycapital/status/1690661680613601280#m,Tayo,@shoutycapital,"Spartacus, 300, Outlander, and maybe a bit of 'the last Kingdon- Uthred"", all merger into one movie.  Very mid IMO. The dialogue wasnt bad though, plot is trash.    #JagunJagunMovie","Aug 13, 2023 · 9:48 AM UTC",False,1,0
2899,https://twitter.com/TheMolaBello/status/1690661635818463233#m,Mosunmola Bello,@TheMolaBello,@iteledicon1 ate the whole scene in #JagunJagunMovie also the way he talks is very funny. He is an outstanding leader and a great actor.,"Aug 13, 2023 · 9:48 AM UTC",False,0,0
2900,https://twitter.com/Superfm963/status/1690661049551228928#m,SuperFM 96.3,@Superfm963,"@woliagba__ipm calls out  @aishatlawal121 on what he sees as a successful attemp at bullying him, blames @realfemiadebayo for restricting him from responding. 😂 😂   #JagunJagun #JagunJagunMovie","Aug 13, 2023 · 9:46 AM UTC",False,0,0
2901,https://twitter.com/Giwason09/status/1690661000075251712#m,Kehinde Giwa,@Giwason09,Femi Adebayo literally burnt a man alive who was on community scholarship to learn how to become a warrior. #JagunJagunMovie,"Aug 13, 2023 · 9:46 AM UTC",False,2,0
2902,https://twitter.com/ANC_Oreoluwa/status/1690660776904667136#m,Ancestor🌹,@ANC_Oreoluwa,"@mrmacaronii as a no nonsense, highly skilled general in one scene and a lazy, comic relief in another doesn't really make any sense sha. Another subplot issue in #JagunJagunMovie","Aug 13, 2023 · 9:45 AM UTC",False,0,0
2903,https://twitter.com/Fel_Steve/status/1690660690535534592#m,Savage Gentleman,@Fel_Steve,Loved how @realfemiadebayo pushed all these Yoruba actors away from their comfort zone in this #JagunJagunMovie  Great movie and everyone gave their best 💯.,"Aug 13, 2023 · 9:44 AM UTC",False,8,4
2904,https://twitter.com/moromoluwa/status/1690660525208641537#m,Ajao Moromoluwa Dayo,@moromoluwa,Do you remember when you joined X? I do! #MyXAnniversary #JagunJagunMovie #IDAN,"Aug 13, 2023 · 9:44 AM UTC",False,1,0
2905,https://twitter.com/DiaTweet999/status/1690660009980448770#m,Diamond,@DiaTweet999,@femiadebayo370  Shey yunno you’re wicked? 😯😂.   You nearly killed my Gbotija @TheDimejiLateef .   The turn out plot serves you right. 😂🎬  #JagunJagunMovie,"Aug 13, 2023 · 9:42 AM UTC",False,0,0
2906,https://twitter.com/movingtrain01/status/1690659880200282114#m,EniOla,@movingtrain01,"This one na ""alagbado"" unlike ""alagemo"" as we have in #JagunJagunMovie which resonates the downfall of every power drunk creature 👌","Aug 13, 2023 · 9:41 AM UTC",False,0,0
2907,https://twitter.com/am_dammylolar/status/1690659524007317504#m,Dammi,@am_dammylolar,Please who's this guy? He killed his role. He just dey slay... #JagunJagunMovie @realfemiadebayo @mrmacaronii @TheDimejiLateef @NetflixNaija,"Aug 13, 2023 · 9:40 AM UTC",False,6,0
2908,https://twitter.com/of_ilorin_01/status/1690659427731275776#m,world_highshow_,@of_ilorin_01,#JagunJagunMovie,"Aug 13, 2023 · 9:39 AM UTC",False,0,0
2909,https://twitter.com/Toyebra/status/1690658981885149184#m,Yusuf Ibrahim Toyese,@Toyebra,"Love this scene: Mo l'ógun, mi ò loògùn, ló jé n wá kó iṣẹ́ ogun ní ilé ológun, kí n le ba fi òógùn ja ogun, kí n le ba di ológun láyé #JagunJagunMovie @realfemiadebayo @TheDimejiLateef","Aug 13, 2023 · 9:38 AM UTC",False,24,4
2910,https://twitter.com/ESholanelson/status/1690658959323959296#m,Mobile Tailor,@ESholanelson,"Omo!!! @mrmacaronii no try ooo!!! Upon all the preaching wey @TheDimejiLateef say any youth wey follow ogundiji na bastard, you still open eye die for bad leader 😂 #JagunJagunMovie","Aug 13, 2023 · 9:38 AM UTC",False,2,0
2911,https://twitter.com/Hussain92226303/status/1690658751039012866#m,DigitalBrandMaster,@Hussain92226303,"US Dollar strong: 1 USD = 0.89 EUR, 1.24 CAD, 131.5 JPY, 769.20 NGN (Aug 13, 2023).  #BlackAugust #ECOWASIntervention Dollar Emefiele Pastor Adeboye Shege #JagunJagunMovie Twitter FBI Google pixel Buhari The GOAT Peter Obi My President #protest Corolla RCCG","Aug 13, 2023 · 9:37 AM UTC",False,0,0
2912,https://twitter.com/Hibrohadey1/status/1690658521434533888#m,OmoAdeyeye,@Hibrohadey1,That Man Yemi Elebuibon and his voice with the panegyric praises 💯 lovely #JagunJagunMovie,"Aug 13, 2023 · 9:36 AM UTC",False,0,0
2913,https://twitter.com/Taibattt/status/1690658520356605952#m,Omotolani,@Taibattt,Wallah I feel like watching #JagunJagunMovie all over again. It was that intriguing.,"Aug 13, 2023 · 9:36 AM UTC",False,0,1
2914,https://twitter.com/holumidey44/status/1690658431424720896#m,O.L.U.,@holumidey44,One scene from #JagunJagunMovie that can’t seem to leave my head was how @FathiaBalogun was just vomiting bullets like candy 😂  Mama was really spiritually loaded in that movie.,"Aug 13, 2023 · 9:35 AM UTC",False,1,0
2915,https://twitter.com/MrAbsolute14/status/1690658146782482432#m,Mr Absolute,@MrAbsolute14,"Wola agba no get patience at all, Baba just carry his Foodstuffs comot Asap #JagunJagunMovie","Aug 13, 2023 · 9:34 AM UTC",False,1,0
2916,https://twitter.com/MoviePlusx/status/1690657242616414210#m,MoviePlus📺,@MoviePlusx,#JagunJagunMovie,"Aug 13, 2023 · 9:31 AM UTC",False,4,0
2917,https://twitter.com/Hussain92226303/status/1690656215813013504#m,DigitalBrandMaster,@Hussain92226303,"Free resources everywhere: Twitter, books, YouTube, courses, podcasts. What's often missing is focus.  #BlackAugust #ECOWASIntervention Dollar Emefiele Pastor Adeboye Shege #JagunJagunMovie Twitter FBI Google pixel Buhari The GOAT Peter Obi My President #protest Corolla RCCG","Aug 13, 2023 · 9:27 AM UTC",False,0,0
2918,https://twitter.com/AndreCFC1092/status/1690656095570673664#m,Engr.Cruiz,@AndreCFC1092,"10/10 for #JagunJagun..I too love the movie o, too much action.. #JagunJagunMovie #Gbotija #Agemo #Gbogunmi #Ogundiji all played wonderfully well..","Aug 13, 2023 · 9:26 AM UTC",False,0,0
2919,https://twitter.com/theyvido/status/1690655748919828480#m,BigDaveTailor,@theyvido,Summer wears going cheap ✂️✂️ Luxury vintages shirts for 6k. Shirts and shorts for 10k. Call and WhatsApp (09077258651) Lagos and Ogun state deliveries are free.   Bespoke sporty church cross #JagunJagunMovie custom made tailoring,"Aug 13, 2023 · 9:25 AM UTC",False,5,1
2920,https://twitter.com/middypeasy/status/1690655631273799680#m,KING OLU 👑🇳🇬,@middypeasy,Even if dem no give you script you dey deliver normally.  Well done still 👏 #JagunJagunMovie,"Aug 13, 2023 · 9:24 AM UTC",False,3,0
2921,https://twitter.com/MissOzil10/status/1690655248811962368#m,Madam EMI LOKAN,@MissOzil10,DEFINITION OF WICKEDNESS: Is when Ogundiji burns a student on a community fully funded scholarship alive tepon tepon. It is another level of evilness!  #JagunJagunMovie,"Aug 13, 2023 · 9:23 AM UTC",False,0,0
2922,https://twitter.com/afolly_18/status/1690655095073935360#m,khaddyoutfitters,@afolly_18,"Lushnessessssss 🖤🖤🤎🖤🖤  sample fabric pure silk 💯   Length 60” N2,500 per yard   Kindly send dm or wa.me/message/SBAF4M… to order   📍Lagos  Nationwide delivery   #JagunJagunMovie~agemo~adenita~ uriel~ #Greenwood~ tell God~ twitter FBI~ seyi Tinubu~#BBNaijaAllStars","Aug 13, 2023 · 9:22 AM UTC",False,3,3
2923,https://twitter.com/RoyaltyIsphina/status/1690654930925711360#m,Phina❤,@RoyaltyIsphina,"This is giving the moment someone insults u and left, then u now start to analyze the insults one by one and then u get mad for not being able to respond to the person at that very moment😂😂😂😂😂 #JagunJagunMovie","Aug 13, 2023 · 9:22 AM UTC",False,1,0
2924,https://twitter.com/Sir_BiolaPr/status/1690654893613166592#m,Abuja Minister - Esq,@Sir_BiolaPr,I think this is the most shocking scene in #JagunJagunMovie #JagunJagun,"Aug 13, 2023 · 9:21 AM UTC",False,11,1
2925,https://twitter.com/ANC_Oreoluwa/status/1690654352904482816#m,Ancestor🌹,@ANC_Oreoluwa,Out storytelling still needs to improve though. Especially writing all those subplot. Also 2 times now that Femi Adebayo has promised a great revenge plot and then never building upon it. I repeat killing a loved one isn't a joke! #JagunJagunMovie,"Aug 13, 2023 · 9:19 AM UTC",False,0,0
2926,https://twitter.com/megakamor/status/1690653865811570688#m,COMR. (AMB.) SAINTKAY,@megakamor,"If Kiitan had not died, Gbotija would have remained a bad instrument in the hand of Ogundiji. If Ogundiji had sensed Gbotija ambition to marry Kiitan, he could have used her as a bait without the knowledge of anyone to gain Gbotija absolute loyalty  #JagunJagunMovie","Aug 13, 2023 · 9:17 AM UTC",False,1,0
2927,https://twitter.com/megakamor/status/1690653752401772544#m,COMR. (AMB.) SAINTKAY,@megakamor,Also he doesn't take a second look not to strike the joyous people of ALAJE. Gbotija lost his sense of humanity. He entered the fight with them and KILLED THEM ALL (as if being controlled by SPARTACUS).  #JagunJagunMovie,"Aug 13, 2023 · 9:17 AM UTC",False,0,0
2928,https://twitter.com/Jes_see_kah/status/1690653729085644800#m,Jessica❤️🥰 ☯️,@Jes_see_kah,"E get why as woman you no suppose dey believe man o But the feem toh gbadun, makachi!  Whaaaaaaat!! Costume, cast, effects, everything!  I give it to Femi Adebayo  #JagunJagunMovie #JagunJagunMovie","Aug 13, 2023 · 9:17 AM UTC",False,0,0
2929,https://twitter.com/OlalekanOkewole/status/1690653695745171456#m,Olamilekan🍥,@OlalekanOkewole,"But then, @aishatlawal121 already died in #JagunJagunMovie. Who is @woliagba__ipm going to diss in Kogun Kogun?","Aug 13, 2023 · 9:17 AM UTC",False,0,0
2930,https://twitter.com/MrLanreGafar/status/1690653535845621760#m,LG - Projecting Positivity,@MrLanreGafar,#JagunJagunMovie,"Aug 13, 2023 · 9:16 AM UTC",False,1,0
2931,https://twitter.com/megakamor/status/1690653528975417344#m,COMR. (AMB.) SAINTKAY,@megakamor,"He could have died an Hero alongside #Gbogunmi. But NO, anything that will block him from marrying Kiitan should give way. Not even his own adopted father. Imagine Gbotija deployed the charm given to him by Gbogunmi against him (Gbogunmi).   #JagunJagunMovie","Aug 13, 2023 · 9:16 AM UTC",False,0,0
2932,https://twitter.com/d2emporium/status/1690653429490720768#m,DMJ Wayne 💯🫂,@d2emporium,"Ogundiji believed he was sending Gbotija on an irreversible path, unaware that he was actually leading himself towards his own downfall. #JagunJagun #JagunJagunMovie Be courageous!","Aug 13, 2023 · 9:16 AM UTC",False,1,0
2933,https://twitter.com/megakamor/status/1690653400591945728#m,COMR. (AMB.) SAINTKAY,@megakamor,He had all the opportunity in the world to resist at two of the three tests Ogundiji put forward to him to justify his acclaimed NO NONSENSE or HUMAN RIGHTS ACTIVISTS claim he used to woo Kiitan. Dude is a MERE ATTENTION SEEKER.  #JagunJagunMovie,"Aug 13, 2023 · 9:15 AM UTC",False,0,0
2934,https://twitter.com/TofahFoods/status/1690653333315321856#m,Tofah Foods,@TofahFoods,"What is Sunday without Sunday rice😌..  Check out our Special Village rice going for just 1,500💃🥰  Only available on Sundays, place your orders now!   #BBNaijaAllStars #JagunJagunMovie  Anthony Joshua Agemo Pastor Adeboye Twitter FBI","Aug 13, 2023 · 9:15 AM UTC",False,22,20
2935,https://twitter.com/ANC_Oreoluwa/status/1690653259319398400#m,Ancestor🌹,@ANC_Oreoluwa,"Everyone seems to love #JagunJagunMovie so much that it'd be hard to criticize the movie in any manner and i love @niyiakinmolayan so much but...  Let me farabale see the movie a second time, there's so much to Love and so much to improve upon.","Aug 13, 2023 · 9:15 AM UTC",False,1,0
2936,https://twitter.com/megakamor/status/1690653086782496768#m,COMR. (AMB.) SAINTKAY,@megakamor,#JagunJagunMovie: THE LESSONS WITHIN   #Gbotija is no different from #Ogundiji. Dude is so desperate and selfish. All he wanted was to have #Kiitan as wife.,"Aug 13, 2023 · 9:14 AM UTC",False,0,0
2937,https://twitter.com/AyoAdegunle/status/1690652645021589504#m,AYO D 3RD 🎗,@AyoAdegunle,"This man has been working his way through the top,deserves all the accolades he's getting 👏 ..#JagunJagunMovie","Aug 13, 2023 · 9:12 AM UTC",False,1,0
2938,https://twitter.com/Muttewcom/status/1690652600981409792#m,Dad Abike♥️,@Muttewcom,Enjoy your weekend with Jagunjagun 🎬 Son and Godfather 🏹 #JagunJagunMovie 🎬,"Aug 13, 2023 · 9:12 AM UTC",False,2,0
2939,https://twitter.com/GbolahanAkinwum/status/1690652378750496769#m,Omogbolahan,@GbolahanAkinwum,Those with negative reviews of #JagunJagunMovie  either watch too much of  DSTV's African magic Yoruba (home videos) or lose the true definition of a 'MOVIE: .🤣🤣,"Aug 13, 2023 · 9:11 AM UTC",False,1,0
2940,https://twitter.com/TitaniumXV/status/1690652295908716544#m,CorruptionIsTribaless,@TitaniumXV,How did it go? #JagunJagunMovie,"Aug 13, 2023 · 9:11 AM UTC",False,1,0
2941,https://twitter.com/that_utche/status/1690652289147506688#m,Uche✨,@that_utche,What's the relevance of that last scene in #JagunJagunMovie? Looks like a sequel is coming..,"Aug 13, 2023 · 9:11 AM UTC",False,3,0
2942,https://twitter.com/waleslimm/status/1690652105252507648#m,Wale,@waleslimm,"Jagunjagun!!! Very interesting film... femi adebayo, lateef adedimeji,fatiah balogun, @mrmacaronii etc finished work for this movie but I would have loved to see d end of all those ogundiji imposed corrupt kings....it's an 8 for me nonetheless I love it #JagunJagunMovie","Aug 13, 2023 · 9:10 AM UTC",False,5,1
2943,https://twitter.com/UniquexcelF/status/1690651990844477440#m,Uniquexcel,@UniquexcelF,🔥 Elevate Your Street Cred 🚀 Rock the Ultimate Streetwear Collection from Uniquexcel. IG@Uniquexcel  #PastorAdeboye #JagunJagunMovie #agemo #seyitinubu #HarryKane #christianoRonado #AnthonyJoshua #fashion #streetwear #AdekunleGold #ogaranya,"Aug 13, 2023 · 9:10 AM UTC",False,1,0
2944,https://twitter.com/lekinlekan/status/1690651971961638913#m,L3kIN🕊💜,@lekinlekan,Why you go dey use powerbank charge vibrator !!!! 😬..  #JagunJagunMovie,"Aug 13, 2023 · 9:10 AM UTC",False,0,0
2945,https://twitter.com/SSotinwa/status/1690651379688177664#m,OLUWA GRAMM,@SSotinwa,But you made this two separate  from each other  #JagunJagunMovie,"Aug 13, 2023 · 9:07 AM UTC",False,0,0
2946,https://twitter.com/SuleimanAO/status/1690650918646153217#m,Afusa omo Baba Labaka 🤭,@SuleimanAO,Boda @realfemiadebayo see wetin you don dey cause ooo😂  #JagunJagunMovie,"Aug 13, 2023 · 9:06 AM UTC",False,1,1
